GeoFIPS,GeoName,Description,RPP 2023
18140,"Columbus, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.83
18580,"Corpus Christi, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.54
18700,"Corvallis, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.08
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.26
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.49
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.66
19140,"Dalton, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.53
19180,"Danville, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.58
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.1
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.09
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.65
19460,"Decatur, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.2
19500,"Decatur, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.44
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.55
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.12
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.48
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,107.52
20020,"Dothan, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.44
20100,"Dover, DE (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.77
20220,"Dubuque, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.97
20260,"Duluth, MN-WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.03
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.35
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,114.11
20740,"Eau Claire, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.17
20940,"El Centro, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,136.8
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.46
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.35
21300,"Elmira, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,130.77
21340,"El Paso, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.2
21420,"Enid, OK (Metropolitan Statistical Area) *", RPPs: Services: Utilities ,80.45
21500,"Erie, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,116.24
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.04
21780,"Evansville, IN-KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.92
21820,"Fairbanks, AK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,119.88
22020,"Fargo, ND-MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.5
22140,"Farmington, NM (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.97
22180,"Fayetteville, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,83.06
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.05
22380,"Flagstaff, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.72
22420,"Flint, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,97.25
22500,"Florence, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.76
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.63
22540,"Fond du Lac, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.17
22660,"Fort Collins, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.9
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.21
23060,"Fort Wayne, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.68
23420,"Fresno, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,143.84
23460,"Gadsden, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.1
23540,"Gainesville, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.9
23580,"Gainesville, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.9
23900,"Gettysburg, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,115.93
24020,"Glens Falls, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,130.71
24140,"Goldsboro, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.85
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.26
24260,"Grand Island, NE (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.01
24300,"Grand Junction, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.34
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,93.57
24420,"Grants Pass, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.29
24500,"Great Falls, MT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,72.79
24540,"Greeley, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.97
24580,"Green Bay, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.43
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.48
24780,"Greenville, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.77
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.74
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.89
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.45
25220,"Hammond, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.6
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,138.83
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,118.27
25500,"Harrisonburg, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.23
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,151.49
25620,"Hattiesburg, MS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,83.02
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,83.04
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.63
25980,"Hinesville, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.21
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.31
26300,"Hot Springs, AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.75
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.36
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.12
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.23
26620,"Huntsville, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.87
26820,"Idaho Falls, ID (Metropolitan Statistical Area)", RPPs: Services: Utilities ,67.87
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.27
26980,"Iowa City, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.79
27060,"Ithaca, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.33
27100,"Jackson, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,99.68
27140,"Jackson, MS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.75
27180,"Jackson, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.71
27260,"Jacksonville, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.76
27340,"Jacksonville, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.24
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.67
27620,"Jefferson City, MO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.18
27740,"Johnson City, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.57
27780,"Johnstown, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,118.54
27860,"Jonesboro, AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.31
27900,"Joplin, MO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.75
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,187.45
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,98.81
28100,"Kankakee, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.72
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.97
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.02
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.14
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,79.56
28740,"Kingston, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.99
28940,"Knoxville, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.49
29020,"Kokomo, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.29
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.52
29180,"Lafayette, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.85
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.37
29340,"Lake Charles, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.36
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.55
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.19
29540,"Lancaster, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,116.31
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.54
29700,"Laredo, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.6
29740,"Las Cruces, NM (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.25
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.06
29940,"Lawrence, KS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,94.61
30020,"Lawton, OK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,79.98
30140,"Lebanon, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,118.5
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,68.99
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)", RPPs: Services: Utilities ,145.74
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.44
30620,"Lima, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.48
30700,"Lincoln, NE (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.99
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.53
30860,"Logan, UT-ID (Metropolitan Statistical Area)", RPPs: Services: Utilities ,72.92
30980,"Longview, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.42
31020,"Longview, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.85
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,135.26
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.2
31180,"Lubbock, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.24
31340,"Lynchburg, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.43
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.39
31460,"Madera, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,144.43
31540,"Madison, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.88
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,151.12
31740,"Manhattan, KS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.58
31860,"Mankato, MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.06
31900,"Mansfield, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.42
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.11
32780,"Medford, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.82
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.46
32900,"Merced, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,142.75
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,98.07
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.05
33220,"Midland, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.24
33260,"Midland, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.9
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.5
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.89
33540,"Missoula, MT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,73.43
33660,"Mobile, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.1
33700,"Modesto, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,134.75
33740,"Monroe, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.78
33780,"Monroe, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.46
33860,"Montgomery, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.81
34060,"Morgantown, WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.06
34100,"Morristown, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.1
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.07
34620,"Muncie, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.17
34740,"Muskegon, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,93.1
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.77
34900,"Napa, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,138.69
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.99
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.51
35100,"New Bern, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,83.02
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,150.87
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.15
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,129.99
35660,"Niles, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.42
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.03
35980,"Norwich-New London, CT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,155.66
36100,"Ocala, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.77
36140,"Ocean City, NJ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,110.43
36220,"Odessa, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.15
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,73.27
36420,"Oklahoma City, OK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.49
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.94
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.33
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.31
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.97
36980,"Owensboro, KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.24
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,130.24
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.16
37460,"Panama City, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.29
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.85
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.74
37900,"Peoria, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.35
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,119.9
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,83
38220,"Pine Bluff, AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.75
38300,"Pittsburgh, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,117.9
38340,"Pittsfield, MA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,152.85
38540,"Pocatello, ID (Metropolitan Statistical Area)", RPPs: Services: Utilities ,68.01
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)", RPPs: Services: Utilities ,141.88
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.04
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.45
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *", RPPs: Services: Utilities ,137
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.41
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,147.85
39340,"Provo-Orem, UT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,72.67
39380,"Pueblo, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,79.8
39460,"Punta Gorda, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.99
39540,"Racine, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.79
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.38
39660,"Rapid City, SD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.12
39740,"Reading, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,118.72
39820,"Redding, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,142.42
39900,"Reno, NV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.55
40060,"Richmond, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.81
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,156.57
40220,"Roanoke, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.52
40340,"Rochester, MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.12
40380,"Rochester, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.58
40420,"Rockford, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.48
40580,"Rocky Mount, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.29
40660,"Rome, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.58
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,132.74
40980,"Saginaw, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.65
41060,"St. Cloud, MN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.63
41100,"St. George, UT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,71.63
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.5
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81.87
41420,"Salem, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.36
41500,"Salinas, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,135.21
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)", RPPs: Services: Utilities ,97.05
41620,"Salt Lake City, UT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,72.93
41660,"San Angelo, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.42
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.53
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,154.24
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,157.48
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,135.18
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,127.13
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,133.76
42140,"Santa Fe, NM (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.89
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,127.97
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,135.98
42340,"Savannah, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.55
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,116.69
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.33
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.06
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.99
43100,"Sheboygan, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.79
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.58
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.12
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.43
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.25
43620,"Sioux Falls, SD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,81
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.25
43900,"Spartanburg, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.06
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.37
44100,"Springfield, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.72
44140,"Springfield, MA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,155.18
44180,"Springfield, MO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.43
44220,"Springfield, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.86
44300,"State College, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,118.45
44420,"Staunton, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.34
44700,"Stockton, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,138.99
44940,"Sumter, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.02
45060,"Syracuse, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.75
45220,"Tallahassee, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,92.97
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,95.32
45460,"Terre Haute, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.39
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86
45540,"The Villages, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.2
45780,"Toledo, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.31
45820,"Topeka, KS (Metropolitan Statistical Area)", RPPs: Services: Utilities ,93.78
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,111.91
46060,"Tucson, AZ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.95
46140,"Tulsa, OK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.9
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.35
46300,"Twin Falls, ID (Metropolitan Statistical Area) *", RPPs: Services: Utilities ,68.1
46340,"Tyler, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.78
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,189.93
46540,"Utica-Rome, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.29
46660,"Valdosta, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.47
46700,"Vallejo, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,136.08
47020,"Victoria, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.16
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,109.04
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.5
47300,"Visalia, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,140.71
47380,"Waco, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.83
47460,"Walla Walla, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.65
47580,"Warner Robins, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.64
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,105.78
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.82
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,129.4
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.67
